Timestamp,InTemp,OutTemp,InRH,OutRH,temp_diff,humi_diff,desi_temp,desi_humi,Ampere,Ampere_SD,discrete_amps,discrete_temp_diff,discrete_humi_diff,discrete_desi_temp,discrete_desi_humi,TimeOfDay,In_feellike,Ex_feellike,Target,Consuming
2021-06-17 17:20:00,25.2523391812865,25.29649122807017,54.1441526023392,99.90001000000036,0.044152046783626,45.7558573976608,-0.2523391812865498,-4.144152602339187,0.2838176434801197,1.3859798571923718,0,0,46,0,-4,Late  afternoon,Comfortable,good temp and over-high humid,System Work,Low-load
2021-06-17 17:30:00,26.157309941520406,25.475146198830355,52.57485426900584,99.90001000000036,-0.6821637426900602,47.32515573099433,-1.1573099415204633,-2.574854269005856,0.0,0.0,0,-1,47,-1,-3,Late  afternoon,Comfortable,good temp and over-high humid,Power Off,Off
2021-06-17 17:40:00,26.531085043988423,25.61173020527866,51.495307947214,99.90001000000036,-0.9193548387096748,48.404702052785616,-1.5310850439882793,-1.4953079472140756,0.0001312924787159,0.0023933411701508,0,-1,48,-2,-1,Late  afternoon,Comfortable,good temp and over-high humid,Power Off,Off
2021-06-17 17:50:00,26.65043988269796,25.75483870967745,51.5416422873901,99.90001000000036,-0.8956011730205291,48.35836771261005,-1.6504398826979472,-1.5416422873900346,0.0,0.0,0,-1,48,-2,-2,Late  afternoon,Comfortable,good temp and over-high humid,Power Off,Off
2021-06-28 08:50:00,26.63548387096775,31.15161290322581,64.41613032258064,90.87742193548384,4.516129032258063,26.46129161290323,-1.6354838709677428,-14.416130322580647,7.600164387096775,0.5905277667400392,8,5,26,-2,-14,Early morning,Uncomfortable,warm temp and over-high humid,System Work,Over-load
2021-06-28 09:00:00,25.98843930635837,31.436416184971044,59.50231236994217,90.52456849710974,5.4479768786127165,31.022256127167644,-0.9884393063583824,-9.5023123699422,7.551024595375719,0.5025990116766625,8,5,31,-1,-10,Early morning,Comfortable,warm temp and over-high humid,System Work,Over-load
2021-06-28 09:10:00,24.97369942196532,32.07861271676301,51.594798063583816,86.99104205202316,7.104913294797671,35.39624398843931,0.026300578034682,-1.594798063583818,7.400531916184975,0.4665182944829339,7,7,35,0,-2,Early morning,Comfortable,warm temp and over-high humid,System Work,High-load
2021-06-28 09:20:00,24.78953488372093,32.346511627907034,50.41831482558135,86.22238668604653,7.556976744186034,35.80407186046516,0.2104651162790692,-0.4183148255813942,5.354198167441863,3.4685212850441896,5,8,36,0,0,Early morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
2021-06-28 09:30:00,24.841739130434732,32.37507246376804,50.48318884057967,84.02405988405799,7.53333333333334,33.54087104347826,0.1582608695652177,-0.4831888405797102,5.318903465797103,3.438452916069187,5,8,34,0,0,Early morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
2021-06-28 09:40:00,24.815988372093067,31.91366279069753,50.1488378488372,86.5912821802325,7.097674418604648,36.44244433139532,0.1840116279069767,-0.1488378488372098,5.2437254061046445,3.390821091764149,5,7,36,0,0,Early morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
2021-06-28 09:50:00,24.87681159420295,31.80376811594205,50.13594220289855,86.02145156521743,6.926956521739127,35.88550936231887,0.1231884057971013,-0.1359422028985505,5.177828682608697,3.298656910843827,5,7,36,0,0,Early morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
2021-06-28 10:00:00,24.837971014492744,31.436521739130374,49.65420324637674,85.07768272463767,6.5985507246376605,35.42347947826085,0.1620289855072465,0.3457967536231879,6.248002504927537,2.6267376228447588,6,7,35,0,0,Late  morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
2021-06-28 10:10:00,24.800581395348782,31.97470930232552,49.72296552325584,82.69564174418596,7.174127906976762,32.972676220930275,0.1994186046511628,0.2770344767441873,6.374441592151164,2.715053073935434,6,7,33,0,0,Late  morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
2021-06-28 10:20:00,24.808115942029048,32.04086956521757,49.27043527536236,81.72174072463773,7.232753623188412,32.451305449275345,0.1918840579710141,0.7295647246376814,5.31475982115942,3.4161734412528197,5,7,32,0,1,Late  morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
2021-06-28 10:30:00,24.893913043478232,32.3373913043477,49.24289884057976,82.91536394202895,7.443478260869548,33.67246510144926,0.1060869565217387,0.7571011594202891,5.326208943188403,3.444332940778745,5,7,34,0,1,Late  morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
2021-06-28 10:40:00,24.72258064516139,32.710850439882805,48.01906170087973,79.76744929618775,7.988269794721386,31.74838759530793,0.2774193548387107,1.980938299120237,5.331634350733137,3.399792736401051,5,8,32,0,2,Late  morning,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 10:50:00,24.787246376811623,32.82724637681157,47.91130460869563,79.5115946956521,8.04000000000003,31.600290086956548,0.2127536231884057,2.0886953913043493,5.360885217101449,3.4617725638308827,5,8,32,0,2,Late  morning,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 11:00:00,24.771511627906957,33.13895348837205,47.087209709302286,77.28662819767443,8.367441860465105,30.199418488372107,0.2284883720930236,2.9127902906976764,5.3644645040697645,3.462132110391088,5,8,30,0,3,Late  morning,Comfortable,heated temp and high humid,System Work,Normal-load
2021-06-28 11:10:00,24.90637681159419,33.64000000000006,47.32115973913046,75.47130507246376,8.733623188405792,28.15014533333332,0.093623188405797,2.6788402608695647,5.710256373913047,3.135491492692017,6,9,28,0,3,Late  morning,Comfortable,heated temp and high humid,System Work,Normal-load
2021-06-28 11:20:00,25.06434782608696,33.96434782608699,47.69971063768114,74.00492768115937,8.900000000000016,26.30521704347827,-0.0643478260869566,2.300289362318841,5.814493123768119,3.1772704629218325,6,9,26,0,2,Late  morning,Comfortable,heated temp and high humid,System Work,Normal-load
2021-06-28 11:30:00,25.1345930232558,32.985755813953375,48.23662805232561,77.70523270348829,7.851162790697669,29.468604651162803,-0.1345930232558136,1.7633719476744194,5.286273500872087,3.50663078702496,5,8,29,0,2,Late  morning,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 11:40:00,25.250724637681078,32.83594202898555,48.11101469565214,76.349275768116,7.585217391304339,28.238261072463764,-0.2507246376811599,1.888985304347828,6.541605739130433,2.6251429400311777,7,8,28,0,2,Late  morning,Comfortable,warm temp and high humid,System Work,High-load
2021-06-28 11:50:00,25.237101449275308,32.071014492753704,47.80376834782614,78.29478284057983,6.833913043478243,30.491014492753628,-0.237101449275362,2.1962316521739123,5.521110811014493,3.3510794247072333,6,7,30,0,2,Late  morning,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 12:00:00,25.21976744186044,31.61308139534884,47.82877973837208,78.45087226744178,6.393313953488386,30.62209252906979,-0.2197674418604646,2.171220261627908,5.304071904360464,3.4281174165148807,5,6,31,0,2,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 12:10:00,25.1707246376811,32.04434782608686,47.71826136231887,78.58869585507246,6.8736231884057695,30.87043449275358,-0.1707246376811593,2.281738637681156,5.368851774782612,3.46371417209322,5,7,31,0,2,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 12:20:00,25.22199413489734,32.45571847507322,48.268035806451614,76.93841674486812,7.233724340175951,28.670380938416404,-0.2219941348973602,1.7319641935483867,5.3321330070381245,3.46906893906408,5,7,29,0,2,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 12:30:00,25.202898550724605,32.204057971014514,48.0994207826087,77.95420295652163,7.001159420289858,29.854782173913016,-0.2028985507246372,1.900579217391303,5.35393224608696,3.438949323850622,5,7,30,0,2,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 12:40:00,25.24173913043481,32.09217391304362,47.95884098550727,77.92318857971009,6.850434782608704,29.964347594202923,-0.2417391304347825,2.0411590144927545,5.328558644347823,3.438600868651828,5,7,30,0,2,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 12:50:00,25.31802325581394,31.85552325581402,48.34418636627905,76.98110502906987,6.537500000000001,28.636918662790706,-0.3180232558139542,1.6558136337209308,4.969340141279075,3.518670579940339,5,7,29,0,2,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 13:00:00,25.251884057971036,31.861449275362148,48.40492794202895,77.6289857391305,6.609565217391308,29.224057797101445,-0.251884057971014,1.5950720579710145,4.229703011304345,3.724672903789415,4,7,29,0,2,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 13:10:00,25.27971014492753,31.66318840579721,49.21072504347826,78.61043518840577,6.383478260869562,29.39971014492756,-0.279710144927536,0.7892749565217395,4.523327942608701,3.6295612658341847,5,6,29,0,1,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 13:20:00,25.24970930232557,31.910755813953564,49.342732965116255,80.31715223837223,6.661046511627894,30.97441927325581,-0.2497093023255816,0.6572670348837211,5.353700425581394,3.52382268979636,5,7,31,0,1,Early afternoon,Comfortable,warm temp and over-high humid,System Work,Normal-load
2021-06-28 13:30:00,25.250144927536187,32.1724637681159,49.48492802898552,77.39536284057962,6.922318840579719,27.910434811594214,-0.2501449275362316,0.5150719710144928,5.286265765507238,3.4137361028726905,5,7,28,0,1,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 13:40:00,25.28023255813949,32.47965116279053,49.5569770058139,75.31424418604652,7.199418604651185,25.757267180232564,-0.280232558139535,0.4430229941860476,5.35084357994186,3.46017486325012,5,7,26,0,0,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 13:50:00,25.25855072463764,32.64260869565223,49.33275405797098,74.02811663768124,7.384057971014488,24.69536257971017,-0.258550724637681,0.6672459420289849,5.37119136608696,3.442897087861603,5,7,25,0,1,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 14:00:00,25.23333333333328,32.75913043478263,49.40289884057974,72.61478278260856,7.525797101449267,23.211883942028997,-0.2333333333333335,0.5971011594202915,5.356490123188408,3.4440070212388294,5,8,23,0,1,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 14:10:00,25.202052785923662,32.330498533724246,49.77595346041058,75.6343117595308,7.12844574780059,25.85835829912024,-0.2020527859237532,0.2240465395894436,5.354437375366571,3.483364719454109,5,7,26,0,0,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 14:20:00,25.359420289855137,32.65739130434791,50.3069567246377,74.9713051014492,7.297971014492746,24.6643483768116,-0.3594202898550721,-0.3069567246376811,5.428621729855071,3.4801505145845715,5,7,25,0,0,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 14:30:00,25.27296511627905,32.733720930232444,49.8680237209302,73.30465180232555,7.460755813953491,23.436628081395337,-0.27296511627907,0.1319762790697674,5.395510486046508,3.464366665248726,5,7,23,0,0,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 14:40:00,25.10086956521734,32.76898550724631,48.97681214492758,72.83855072463764,7.668115942028991,23.861738579710163,-0.100869565217391,1.0231878550724656,5.400579328115941,3.4827907785754064,5,8,24,0,1,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 14:50:00,25.125217391304307,33.00579710144926,49.35536252173911,72.44956533333334,7.880579710144936,23.09420281159421,-0.1252173913043479,0.6446374782608698,5.438089587536232,3.4910960761489878,5,8,23,0,1,Early afternoon,Comfortable,heated temp and high humid,System Work,Normal-load
2021-06-28 15:00:00,25.21569767441855,32.97470930232551,49.47877944767439,71.86802340116287,7.759011627906971,22.38924395348833,-0.2156976744186041,0.5212205523255813,5.395156890988374,3.4859144147977945,5,8,22,0,1,Late  afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 15:10:00,25.21333333333328,32.82753623188402,49.34144942028983,73.7968119130436,7.614202898550734,24.455362492753608,-0.2133333333333331,0.6585505797101449,5.443724923768113,3.5123683228877445,5,8,24,0,1,Late  afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 15:20:00,25.122093023255704,32.82296511627898,49.19476767441856,72.48837212209315,7.700872093023266,23.293604447674443,-0.1220930232558136,0.8052323255813945,5.308051531686051,3.530829317176416,5,8,23,0,1,Late  afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 15:30:00,25.10956521739125,32.65855072463779,49.3321742028985,72.1524637681159,7.548985507246381,22.82028956521741,-0.1095652173913039,0.6678257971014494,5.052041386376811,3.590830412844637,5,8,23,0,1,Late  afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 15:40:00,25.10463768115942,32.43884057971,49.29014547826085,72.52811594202909,7.33420289855071,23.23797046376813,-0.1046376811594195,0.7098545217391301,4.982348112173911,3.619900971751624,5,7,23,0,1,Late  afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 15:50:00,25.113196480938434,32.34310850439873,49.74633466275661,72.69120237536667,7.229912023460409,22.944867712609945,-0.1131964809384156,0.2536653372434027,4.686694541055721,3.6413191229511854,5,7,23,0,0,Late  afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 16:00:00,25.08927536231887,32.28492753623189,50.388986086956585,72.77768124637676,7.195652173913037,22.388695159420283,-0.0892753623188407,-0.3889860869565212,4.6392506484057945,3.724160840704548,5,7,22,0,0,Late  afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 16:10:00,25.222093023255727,32.15988372093024,50.9040702034884,73.16511683139547,6.937790697674408,22.261046627906985,-0.2220930232558139,-0.9040702034883712,5.392195819767441,3.50326756670476,5,7,22,0,-1,Late  afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 16:20:00,25.18260869565221,31.740579710145035,50.61971043478263,74.15159460869569,6.557971014492765,23.53188417391302,-0.1826086956521737,-0.6197104347826085,5.307476200579711,3.4299741583699266,5,7,24,0,-1,Late  afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 16:30:00,25.202608695652145,31.260869565217533,51.22579747826085,74.95072495652154,6.058260869565209,23.72492747826088,-0.2026086956521736,-1.2257974782608696,4.040695261449274,3.708844352019251,4,6,24,0,-1,Late  afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 16:40:00,25.204941860465105,31.017732558139503,51.82703514534887,75.71686061046518,5.812790697674416,23.88982546511627,-0.2049418604651162,-1.827035145348837,4.469497109302328,3.775120255730669,4,6,24,0,-2,Late  afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-28 16:50:00,26.02434782608693,30.744347826087072,53.24927602898551,77.40058037681166,4.720000000000008,24.15130434782609,-1.0243478260869554,-3.2492760289855074,0.6947929717745428,2.1296028324210514,1,5,24,-1,-3,Late  afternoon,Comfortable,warm temp and high humid,System Work,Low-load
2021-06-28 17:00:00,27.524347826086967,30.672463768115964,63.61594298550729,80.9559436811593,3.1481159420289853,17.34000069565218,-2.52434782608695,-13.615942985507242,0.0077375905413999,0.0083561470618926,0,3,17,-3,-14,Late  afternoon,Uncomfortable,warm temp and over-high humid,Power Off,Off
2021-06-28 17:10:00,28.167441860464947,30.489825581395227,66.48924581395343,81.44535046511625,2.3223837209302376,14.95610465116279,-3.1674418604651238,-16.4892458139535,0.0079257435578284,0.008550733587352,0,2,15,-3,-16,Late  afternoon,Worst,warm temp and over-high humid,Power Off,Off
2021-06-28 17:20:00,28.310434782608723,30.32318840579723,67.18290084057973,81.35594359420298,2.012753623188399,14.173042753623202,-3.3104347826086875,-17.182900840579695,0.0086258151967623,0.0090114448759413,0,2,14,-3,-17,Late  afternoon,Worst,warm temp and over-high humid,Power Off,Off
2021-06-28 17:30:00,28.39971014492735,30.137971014492955,67.58261002898554,81.35565472463767,1.7382608695652173,13.773044695652176,-3.3997101449275338,-17.582610028985496,0.0077359886131162,0.0087037252448297,0,2,14,-3,-18,Late  afternoon,Worst,warm temp and over-high humid,Power Off,Off
2021-06-28 17:40:00,28.45249266862171,30.24868035190629,68.0768351612904,82.51202524926696,1.796187683284464,14.435190087976528,-3.452492668621696,-18.07683516129028,0.0084390566900821,0.0092249582951032,0,2,14,-3,-18,Late  afternoon,Worst,warm temp and over-high humid,Power Off,Off
2021-06-28 17:50:00,28.5,30.13130434782627,67.47188510144916,82.58261069565211,1.631304347826096,15.110725594202895,-3.5,-17.471885101449296,0.0069796734776996,0.0084752301569742,0,2,15,-4,-17,Late  afternoon,Worst,warm temp and over-high humid,Power Off,Off
2021-06-29 08:40:00,25.126543209876527,29.231790123456843,57.22716058641972,90.69568030864222,4.105246913580241,33.46851972222225,-0.1265432098765433,-7.227160586419749,0.0095025653094475,0.0093075672530877,0,4,33,0,-7,Early morning,Comfortable,warm temp and over-high humid,Power Off,Off
2021-06-29 08:50:00,24.98492753623192,29.165507246376777,56.63739168115941,90.90319031884056,4.180579710144931,34.26579863768119,0.0150724637681156,-6.637391681159421,5.929005660366406,2.7852190859331007,6,4,34,0,-7,Early morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
2021-06-29 09:00:00,24.184637681159444,29.869275362318803,55.25246426086958,89.564060115942,5.684637681159411,34.31159585507246,0.8153623188405773,-5.252464260869572,4.611557909275364,3.547340633655428,5,6,34,1,-5,Early morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
2021-06-29 09:10:00,24.323188405797172,29.855942028985485,55.82840628985513,88.69884350724647,5.532753623188407,32.87043721739136,0.6768115942028997,-5.828406289855077,4.749732837101443,3.5765015715973605,5,6,33,1,-6,Early morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
2021-06-29 09:20:00,24.405232558139502,29.17819767441869,55.63430264534886,90.79157066860486,4.772965116279056,35.157268023255845,0.5947674418604645,-5.63430264534884,4.43203207674419,3.381512983726208,4,5,35,1,-6,Early morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
2021-06-29 09:30:00,24.571594202898467,28.987246376811623,57.0373915072464,91.0791317391307,4.415652173913041,34.04174023188405,0.4284057971014484,-7.03739150724638,3.626210860869561,3.6607701772411754,4,4,34,0,-7,Early morning,Comfortable,normal temp and over-high humid,System Work,Normal-load
2021-06-29 09:40:00,24.63652173913046,29.239420289855005,56.8724645507247,91.0452205797099,4.602898550724645,34.172756028985546,0.3634782608695657,-6.8724645507246445,4.765423880000001,3.3273395095967158,5,5,34,0,-7,Early morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
2021-06-29 09:50:00,24.68779069767442,30.223255813953443,56.12587229651162,88.29593232558146,5.535465116279055,32.17006002906976,0.3122093023255815,-6.125872296511637,4.365778418313956,3.551771145868828,4,6,32,0,-6,Early morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
2021-06-29 10:00:00,24.62057971014498,30.429855072463624,55.36608707246379,86.558552463768,5.809275362318846,31.192465391304356,0.3794202898550726,-5.366087072463767,4.11827754492754,3.631800007076805,4,6,31,0,-5,Late  morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
2021-06-29 10:10:00,24.57936046511621,30.5066860465117,54.89331444767441,87.62529313953488,5.927325581395341,32.731978691860455,0.4206395348837206,-4.893314447674423,5.294874632267443,3.453096931030286,5,6,33,0,-5,Late  morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
2021-06-29 10:20:00,24.552339181286506,31.09678362573096,53.569591140350845,84.20234172514631,6.544444444444447,30.63275058479532,0.4476608187134502,-3.5695911403508758,5.178833185380118,3.3685838930210403,5,7,31,0,-4,Late  morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
2021-06-29 10:30:00,24.525872093023185,31.44593023255809,52.55959374999999,81.92122331395346,6.920058139534879,29.361629563953503,0.4741279069767437,-2.559593749999999,5.224160218895347,3.3676853405354144,5,7,29,0,-3,Late  morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
2021-06-29 10:40:00,24.54956521739127,31.64898550724652,51.73913078260868,80.66550901449283,7.099420289855073,28.92637823188408,0.4504347826086957,-1.7391307826086957,5.16652414318841,3.3321934745592845,5,7,29,0,-2,Late  morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
2021-06-29 10:50:00,24.57014492753622,31.836231884057813,51.83623217391307,79.41565246376811,7.266086956521739,27.579420289855094,0.4298550724637681,-1.8362321739130416,5.21370640434783,3.3506197231419765,5,7,28,0,-2,Late  morning,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-29 11:00:00,24.588662790697686,31.372383720930294,51.61395366279071,79.19534921511635,6.7837209302325645,27.581395552325567,0.4113372093023262,-1.6139536627906963,5.279441601453485,3.442478960599517,5,7,28,0,-2,Late  morning,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-29 11:10:00,24.787536231884072,32.44724637681159,52.31159457971012,75.98666692753623,7.659710144927529,23.67507234782609,0.2124637681159419,-2.311594579710143,5.2469073457971,3.394369408458943,5,8,24,0,-2,Late  morning,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-29 11:20:00,24.83313953488371,32.9174418604651,52.00523296511628,73.67703497093018,8.084302325581422,21.67180200581396,0.1668604651162791,-2.00523296511628,5.241533770930229,3.400871114575799,5,8,22,0,-2,Late  morning,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-29 11:30:00,24.76753623188399,32.15623188405802,51.64463805797098,74.8588413623189,7.388695652173888,23.21420330434782,0.2324637681159413,-1.6446380579710138,5.269839602318842,3.3859068513229995,5,7,23,0,-2,Late  morning,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-29 11:40:00,24.66956521739128,31.894782608695596,50.222898985507264,74.22434866666664,7.225217391304351,24.001449681159432,0.3304347826086947,-0.2228989855072464,5.275016985797101,3.3840526154262016,5,7,24,0,0,Late  morning,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-29 11:50:00,24.826744186046565,32.127906976744214,50.8031980232558,72.65755831395356,7.301162790697685,21.85436029069768,0.1732558139534882,-0.8031980232558139,5.304755504651163,3.414359827367808,5,7,22,0,-1,Late  morning,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-29 12:00:00,24.9117302052786,32.32404692082109,50.75102668621706,71.75542554252205,7.412316715542527,21.00439885630498,0.0882697947214073,-0.7510266862170084,5.2597204744868,3.4217908884585566,5,7,21,0,-1,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-29 12:10:00,24.860289855072487,32.25072463768097,49.80840608695651,71.42521794202897,7.390434782608696,21.616811855072463,0.1397101449275357,0.191593913043478,5.3232934057971,3.4146765229024765,5,7,22,0,0,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-29 12:20:00,24.90347826086954,32.48086956521736,49.146377217391326,70.86347863768124,7.577391304347847,21.71710142028984,0.0965217391304337,0.8536227826086964,5.322319597101448,3.441871540444819,5,8,22,0,1,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-29 12:30:00,24.7831395348838,32.48779069767435,48.38779104651164,71.60348848837216,7.704651162790708,23.21569744186048,0.2168604651162802,1.6122089534883697,5.3187532130813935,3.448830151795049,5,8,23,0,2,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-29 12:40:00,24.810434782608738,32.75942028985497,47.815072811594206,70.94144965217384,7.948985507246358,23.126376840579702,0.1895652173913039,2.1849271884057977,5.384596882898548,3.463579670125968,5,8,23,0,2,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-29 12:50:00,24.781104651162813,32.86046511627893,47.17529119186045,70.48808145348838,8.079360465116286,23.312790261627885,0.2188953488372091,2.8247088081395364,5.295165643023255,3.422249385468717,5,8,23,0,3,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-29 13:00:00,24.8692753623189,32.87739130434773,46.962899043478274,70.17710144927533,8.008115942028986,23.214202405797103,0.130724637681159,3.03710095652174,6.033581917391304,2.950899106580448,6,8,23,0,3,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-29 13:10:00,24.96231884057976,32.70318840579715,47.40753655072466,70.35449289855079,7.740869565217405,22.94695634782607,0.0376811594202897,2.5924634492753618,5.754573628115944,3.2493625704403724,6,8,23,0,3,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-29 13:20:00,24.99680232558139,32.543313953488465,47.54302354651161,69.87383750000016,7.54651162790699,22.33081395348836,0.0031976744186046,2.456976453488373,6.393471585755817,2.776299991793282,6,8,22,0,2,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-29 13:30:00,25.00811594202897,32.99043478260879,46.97333362318841,69.20463805797115,7.982318840579717,22.231304434782604,-0.0081159420289856,3.0266663768115944,5.379772002898548,3.4754908452788578,5,8,22,0,3,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-29 13:40:00,24.83633720930234,33.30930232558134,45.68662808139537,67.85784904069763,8.472965116279047,22.17122095930232,0.163662790697674,4.313371918604647,5.385175585755814,3.471886005927659,5,8,22,0,4,Early afternoon,Comfortable,heated temp and high humid,System Work,Normal-load
2021-06-29 13:50:00,24.78411764705891,33.27264705882363,45.29647108823525,68.53529494117649,8.48852941176468,23.23882385294116,0.2158823529411759,4.703528911764701,7.525810817647064,0.4955437478691308,8,8,23,0,5,Early afternoon,Comfortable,heated temp and high humid,System Work,Over-load
2021-06-29 14:00:00,24.604637681159428,33.09130434782624,45.51710165217392,68.47768165217394,8.486666666666636,22.960580000000004,0.3953623188405798,4.482898347826084,7.525449113043482,0.4955664827920761,8,8,23,0,4,Early afternoon,Comfortable,heated temp and high humid,System Work,Over-load
2021-06-29 14:10:00,24.59244186046509,33.08197674418608,45.93168616279074,67.92645354651158,8.489534883720935,21.99476738372093,0.4075581395348838,4.068313837209301,5.508987976744189,3.543646750826092,6,8,22,0,4,Early afternoon,Comfortable,heated temp and high humid,System Work,Normal-load
2021-06-29 14:20:00,24.9171014492754,32.74318840579712,46.79913075362322,69.52608724637683,7.826086956521747,22.72695649275363,0.0828985507246376,3.2008692463768096,5.608988191014491,3.2727450992150797,6,8,23,0,3,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-29 14:30:00,24.94144927536229,32.82260869565208,46.86927556521737,69.69217397101437,7.881159420289859,22.82289840579708,0.0585507246376811,3.1307244347826084,6.538673573043484,2.718487855441258,7,8,23,0,3,Early afternoon,Comfortable,warm temp and high humid,System Work,High-load
2021-06-29 14:40:00,24.931104651162773,33.01598837209317,47.41511665697674,67.92034889534872,8.084883720930247,20.50523223837211,0.0688953488372093,2.584883343023256,6.120351457558142,3.120975321952058,6,8,21,0,3,Early afternoon,Comfortable,heated temp and high humid,System Work,Normal-load
2021-06-29 14:50:00,25.002028985507252,32.998840579710034,47.40695698550726,66.81188457971027,7.9968115942029,19.404927594202917,-0.0020289855072465,2.5930430144927548,5.525828002028987,3.449358559955986,6,8,19,0,3,Early afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-29 15:00:00,24.990406976744197,32.97965116279059,47.157849069767416,66.78604683139531,7.9892441860465055,19.628197761627906,0.0095930232558136,2.84215093023256,5.400076340988368,3.474122950780005,5,8,20,0,3,Late  afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-29 15:10:00,24.90782608695654,32.94028985507225,46.70492805797102,68.12637739130437,8.03246376811593,21.42144933333333,0.092173913043478,3.295071942028987,5.410867354492759,3.475311108296287,5,8,21,0,3,Late  afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
2021-06-29 15:20:00,25.015652173913036,32.740869565217295,46.95971043478258,69.96202898550737,7.725217391304349,23.00231855072465,-0.0156521739130435,3.040289565217393,5.39085387768116,3.4581229748087496,5,8,23,0,3,Late  afternoon,Comfortable,warm temp and high humid,System Work,Normal-load
